--------------------------------------------------
Data   Type:		0
Resp.  Stat:		0
Sequence No:		1
Packet Data:
large.txt

CRC result: 9682, 9682

CRC result: b6ec, b6ec

CRC result: ba50, ba50

CRC result: 1101, 1101

CRC result: 5df9, 5df9

CRC result: 8530, 8530

CRC result: 5ebc, 5ebc

CRC result: 2042, 2042

CRC result: 8952, 8952

CRC result: f35, f35

CRC result: 70ee, 70ee

CRC result: 77d6, 77d6

CRC result: da82, da82

CRC result: c43a, c43a

CRC result: e3fa, e3fa

CRC result: 7133, 7133

CRC result: ea19, ea19

CRC result: f923, f923

CRC result: 2de7, 2de7

CRC result: 2178, 2178

CRC result: 2822, 2822

CRC result: 833f, 833f

CRC result: 6da, 6da

CRC result: a34d, a34d

CRC result: fd85, fd85

CRC result: 97ea, 97ea

CRC result: 68a9, 68a9

CRC result: 4220, 4220

CRC result: 160c, 160c

CRC result: a93a, a93a

CRC result: b86d, b86d

CRC result: e368, e368

CRC result: 45ad, 45ad

CRC result: 355d, 355d

CRC result: 651, 651

CRC result: b89e, b89e

CRC result: a3ea, a3ea

CRC result: 587a, 587a

CRC result: 490b, 490b

CRC result: 886c, 886c

CRC result: 2bb1, 2bb1

CRC result: 2f83, 2f83

CRC result: 4c5c, 4c5c

CRC result: 5cb, 5cb

CRC result: 47d3, 47d3

CRC result: f8c8, f8c8

CRC result: 8cef, 8cef

CRC result: 402d, 402d

CRC result: 6ede, 6ede

CRC result: 5e6a, 5e6a

CRC result: 69e9, 69e9

CRC result: 1817, 1817

CRC result: 5045, 5045

CRC result: 29d5, 29d5

CRC result: b2d5, b2d5

CRC result: 3b14, 3b14

CRC result: 81ca, 81ca

CRC result: a6f3, a6f3

CRC result: 1bb7, 1bb7

CRC result: c60b, c60b

CRC result: 2162, 2162

CRC result: a1d3, a1d3

CRC result: 75d1, 75d1

CRC result: 4e8b, 4e8b

CRC result: 7f4d, 7f4d

CRC result: 6381, 6381

CRC result: 8e8a, 8e8a

CRC result: c18, c18

CRC result: 5117, 5117

CRC result: 5a97, 5a97

CRC result: b38e, b38e

CRC result: d6f2, d6f2

CRC result: a10d, a10d

CRC result: 978, 978

CRC result: 5b52, 5b52

CRC result: b87d, b87d

CRC result: 9dc, 9dc

CRC result: 9253, 9253

CRC result: 25e5, 25e5

CRC result: e172, e172

CRC result: a6cc, a6cc

CRC result: ecd9, ecd9

CRC result: b252, b252

CRC result: 48dd, 48dd

CRC result: 2e8e, 2e8e

CRC result: 6ff6, 6ff6

CRC result: b349, b349

CRC result: 49b6, 49b6

CRC result: 7cd5, 7cd5

CRC result: 566c, 566c

CRC result: 21fc, 21fc

CRC result: bcb1, bcb1

CRC result: 3655, 3655

CRC result: 3472, 3472

CRC result: b505, b505

CRC result: b25f, b25f

CRC result: 43cb, 43cb

CRC result: 15e4, 15e4

CRC result: a753, a753

CRC result: 3d88, 3d88

CRC result: 8a78, 8a78

CRC result: d80c, d80c

CRC result: d1c2, d1c2

CRC result: fd58, fd58

CRC result: 3bbe, 3bbe

CRC result: 88b0, 88b0

CRC result: 1530, 1530

CRC result: f0fc, f0fc

CRC result: 14a2, 14a2

CRC result: 9ee9, 9ee9

CRC result: 3435, 3435

CRC result: 3216, 3216

CRC result: 1179, 1179

CRC result: 3089, 3089

CRC result: 4dec, 4dec

CRC result: 380a, 380a

CRC result: 9aa7, 9aa7

CRC result: bb8c, bb8c

CRC result: d976, d976

CRC result: 972b, 972b

CRC result: aafc, aafc

CRC result: d374, d374

CRC result: 52c2, 52c2

CRC result: 486d, 486d

CRC result: 5f26, 5f26

CRC result: b300, b300

CRC result: 2707, 2707

CRC result: 6d08, 6d08

CRC result: 5658, 5658

CRC result: 81cd, 81cd

CRC result: 7ea7, 7ea7

CRC result: a495, a495

CRC result: 13f8, 13f8

CRC result: a33a, a33a

CRC result: c9d, c9d

CRC result: 1908, 1908

CRC result: a709, a709

CRC result: ce32, ce32

CRC result: 1d3b, 1d3b

CRC result: b02, b02

CRC result: 3d58, 3d58

CRC result: 6630, 6630

CRC result: 7866, 7866

CRC result: 4a27, 4a27

CRC result: d03e, d03e

CRC result: 922a, 922a

CRC result: 7764, 7764

CRC result: bb54, bb54

CRC result: 6c61, 6c61

CRC result: 7d2, 7d2

CRC result: de0f, de0f

CRC result: 81ca, 81ca

CRC result: ec41, ec41

CRC result: 2f33, 2f33

CRC result: 3267, 3267

CRC result: 2a92, 2a92

CRC result: c7a5, c7a5

CRC result: 57e8, 57e8

CRC result: d1ff, d1ff

CRC result: e7e, e7e

CRC result: 8678, 8678

CRC result: 450f, 450f

CRC result: 7b8e, 7b8e

CRC result: a02e, a02e

CRC result: 49d4, 49d4

CRC result: 71e9, 71e9

CRC result: d3bf, d3bf

CRC result: ba96, ba96

CRC result: b502, b502

CRC result: ceb4, ceb4

CRC result: ca5, ca5

CRC result: d72e, d72e

CRC result: 8c5d, 8c5d

CRC result: 82fe, 82fe

CRC result: 97ad, 97ad

CRC result: 33f5, 33f5

CRC result: 161a, 161a

CRC result: 48db, 48db

CRC result: 3c71, 3c71

CRC result: 9430, 9430

CRC result: a984, a984

CRC result: 6670, 6670

CRC result: f026, f026

CRC result: dcf5, dcf5

CRC result: e97e, e97e

CRC result: fab0, fab0

CRC result: 5629, 5629

CRC result: fe6b, fe6b

CRC result: 44d4, 44d4

CRC result: cc36, cc36

CRC result: 6b0e, 6b0e

CRC result: bb04, bb04

CRC result: bde2, bde2

CRC result: fff8, fff8

CRC result: e98c, e98c

CRC result: 8054, 8054

CRC result: 5f9d, 5f9d

CRC result: bfd1, bfd1

CRC result: 59ab, 59ab

CRC result: 124d, 124d

CRC result: 9336, 9336

CRC result: ddec, ddec

CRC result: 420e, 420e

CRC result: fc40, fc40

CRC result: 7416, 7416

CRC result: a7d4, a7d4

CRC result: 802, 802

CRC result: 5c14, 5c14

CRC result: 3b46, 3b46

CRC result: dc21, dc21

CRC result: 549f, 549f

CRC result: 8799, 8799

CRC result: 5462, 5462

CRC result: 51fa, 51fa

CRC result: b5b4, b5b4

CRC result: 9bd2, 9bd2

CRC result: f0a0, f0a0

CRC result: 2edd, 2edd

CRC result: 7094, 7094

CRC result: fdce, fdce

CRC result: 1d7, 1d7

CRC result: 6c0d, 6c0d

CRC result: cdc4, cdc4

CRC result: 1f25, 1f25

CRC result: 602a, 602a

CRC result: fd0c, fd0c

CRC result: b67b, b67b

CRC result: d3e1, d3e1

CRC result: 2a8c, 2a8c

CRC result: c2f, c2f

CRC result: 639b, 639b

CRC result: 87b2, 87b2

CRC result: 2f6a, 2f6a

CRC result: c590, c590

CRC result: bf68, bf68

CRC result: 443, 443

CRC result: dd37, dd37

CRC result: 6c3, 6c3

CRC result: bb12, bb12

CRC result: 409a, 409a

CRC result: 6246, 6246

CRC result: 92a, 92a

CRC result: 7da6, 7da6

CRC result: c577, c577

CRC result: c741, c741

CRC result: c6d5, c6d5

CRC result: 43c6, 43c6

CRC result: a73b, a73b

CRC result: 5e10, 5e10

CRC result: b70c, b70c

CRC result: aa62, aa62

CRC result: fc3a, fc3a

CRC result: 4287, 4287

CRC result: 98eb, 98eb

CRC result: 8a5c, 8a5c

CRC result: ac91, ac91

CRC result: 56a2, 56a2

CRC result: 9ba5, 9ba5

CRC result: ae66, ae66

CRC result: afc4, afc4

CRC result: f12a, f12a

CRC result: f9d7, f9d7

CRC result: dfe9, dfe9

CRC result: b46c, b46c

CRC result: bda1, bda1

CRC result: 177a, 177a

CRC result: d197, d197

CRC result: b1f1, b1f1

CRC result: 2a77, 2a77

CRC result: 4f95, 4f95

CRC result: 7cf, 7cf

CRC result: 8cd2, 8cd2

CRC result: f98e, f98e

CRC result: f749, f749

CRC result: c60b, c60b

CRC result: 9455, 9455

CRC result: 1488, 1488

CRC result: e14f, e14f

CRC result: 939c, 939c

CRC result: a05a, a05a

CRC result: 9564, 9564

CRC result: aa3b, aa3b

CRC result: ba85, ba85

CRC result: 5781, 5781

CRC result: 49ed, 49ed

CRC result: 7153, 7153

CRC result: 93e2, 93e2

CRC result: 1c23, 1c23

CRC result: 157b, 157b

CRC result: 109a, 109a

CRC result: b3f7, b3f7

CRC result: 1940, 1940

CRC result: a7e0, a7e0

CRC result: 96c6, 96c6

CRC result: 8078, 8078

CRC result: eddb, eddb

CRC result: 3892, 3892

CRC result: d18a, d18a

CRC result: 9542, 9542

CRC result: 828b, 828b

CRC result: 963f, 963f

CRC result: 23a2, 23a2

CRC result: 5b64, 5b64

CRC result: e54d, e54d

CRC result: de32, de32

CRC result: 1f46, 1f46

CRC result: 8f0d, 8f0d

CRC result: 37a0, 37a0

CRC result: 9b24, 9b24

CRC result: a166, a166

CRC result: 7a0, 7a0

CRC result: b0ea, b0ea

CRC result: e040, e040

CRC result: 5446, 5446

CRC result: 4c1e, 4c1e

CRC result: 5c01, 5c01

CRC result: cbfd, cbfd

CRC result: fd54, fd54

CRC result: 8769, 8769

CRC result: 857, 857

CRC result: d2aa, d2aa

CRC result: 4afe, 4afe

CRC result: 5cd8, 5cd8

CRC result: ed51, ed51

CRC result: 61b2, 61b2

CRC result: 31f5, 31f5

CRC result: 9494, 9494

CRC result: 3d70, 3d70

CRC result: 4dca, 4dca

CRC result: b755, b755

CRC result: 18b8, 18b8

CRC result: 873c, 873c

CRC result: a763, a763

CRC result: a76a, a76a

CRC result: 62f5, 62f5

CRC result: 18e2, 18e2

CRC result: b0f6, b0f6

CRC result: f939, f939

CRC result: 4cca, 4cca

CRC result: 49e4, 49e4

CRC result: 2734, 2734

CRC result: 34dd, 34dd

CRC result: bc44, bc44

CRC result: f488, f488

CRC result: f851, f851

CRC result: 22c, 22c

CRC result: fb9c, fb9c

CRC result: b2ed, b2ed

CRC result: 838a, 838a

CRC result: bb34, bb34

CRC result: 33a3, 33a3

CRC result: f0ef, f0ef

CRC result: 95ab, 95ab

CRC result: 2a0f, 2a0f

CRC result: 9715, 9715

CRC result: fe56, fe56

CRC result: e21d, e21d

CRC result: 8c79, 8c79

CRC result: 3043, 3043

CRC result: be30, be30

CRC result: 35c8, 35c8

CRC result: a2b5, a2b5

CRC result: a8e8, a8e8

CRC result: f277, f277

CRC result: c721, c721

CRC result: 5e32, 5e32

CRC result: ce69, ce69

CRC result: d329, d329

CRC result: 1b2d, 1b2d

CRC result: 3069, 3069

CRC result: c133, c133

CRC result: cf1f, cf1f

CRC result: c3f1, c3f1

CRC result: 84f0, 84f0

CRC result: 8131, 8131

CRC result: b907, b907

CRC result: 973f, 973f

CRC result: c57a, c57a

CRC result: 7616, 7616

CRC result: 8314, 8314

CRC result: 2ca5, 2ca5

CRC result: cc6d, cc6d

CRC result: 90ad, 90ad

CRC result: aa08, aa08

CRC result: 36a2, 36a2

CRC result: a15b, a15b

CRC result: eb91, eb91

CRC result: f9d7, f9d7

CRC result: e233, e233

CRC result: 27db, 27db

CRC result: aca0, aca0

CRC result: ef6b, ef6b

CRC result: 6850, 6850

CRC result: 7d44, 7d44

CRC result: 6586, 6586

CRC result: 3df2, 3df2

CRC result: 3d22, 3d22

CRC result: cd2e, cd2e

CRC result: 21a2, 21a2

CRC result: a72f, a72f

CRC result: c7df, c7df

CRC result: 3730, 3730

CRC result: fa3a, fa3a

CRC result: fd97, fd97

CRC result: 80d4, 80d4

CRC result: 7f85, 7f85

CRC result: 514f, 514f

CRC result: 3878, 3878

CRC result: 65d4, 65d4

CRC result: 5217, 5217

CRC result: 8a64, 8a64

CRC result: 85fd, 85fd

CRC result: 65cd, 65cd

CRC result: 7fba, 7fba

CRC result: 42b5, 42b5

CRC result: ad6d, ad6d

CRC result: 3d2c, 3d2c

CRC result: 6ee4, 6ee4

CRC result: 2dbc, 2dbc

CRC result: 7b74, 7b74

CRC result: 37cd, 37cd

CRC result: 94ac, 94ac

CRC result: c74b, c74b

CRC result: 7fde, 7fde

CRC result: e4f0, e4f0

CRC result: d6d3, d6d3

CRC result: 3082, 3082

CRC result: 7a7a, 7a7a

CRC result: b0d6, b0d6

CRC result: 813b, 813b

CRC result: ae0c, ae0c

CRC result: 7a14, 7a14

CRC result: cef6, cef6

CRC result: 5c5e, 5c5e

CRC result: c784, c784

CRC result: 9f08, 9f08

CRC result: 5f1d, 5f1d

CRC result: 5b6c, 5b6c

CRC result: 6a25, 6a25

CRC result: 174a, 174a

CRC result: 9793, 9793

CRC result: f2b9, f2b9

CRC result: bfc8, bfc8

CRC result: b04e, b04e

CRC result: 51f0, 51f0

CRC result: b936, b936

CRC result: 7517, 7517

CRC result: b192, b192

CRC result: 46a0, 46a0

CRC result: 8269, 8269

CRC result: db63, db63

CRC result: be5b, be5b

CRC result: 4a3f, 4a3f

CRC result: 9d70, 9d70

CRC result: 53, 53

CRC result: a93a, a93a

CRC result: 84b4, 84b4

CRC result: ee45, ee45

CRC result: 430f, 430f

CRC result: 98e9, 98e9

CRC result: d1be, d1be

CRC result: 34cc, 34cc

CRC result: 95ef, 95ef

CRC result: f83a, f83a

CRC result: dcac, dcac

CRC result: 5dc8, 5dc8

CRC result: 4765, 4765

CRC result: f635, f635

CRC result: 3065, 3065

CRC result: 234b, 234b

CRC result: 3c63, 3c63

CRC result: 3f07, 3f07

CRC result: 22c7, 22c7

CRC result: c5f6, c5f6

CRC result: d0dc, d0dc

CRC result: b9a9, b9a9

CRC result: 9ea9, 9ea9

CRC result: 3931, 3931

CRC result: 9723, 9723

CRC result: ae, ae

CRC result: fca, fca

CRC result: a97d, a97d

CRC result: 19ef, 19ef

CRC result: 48bf, 48bf

CRC result: c401, c401

CRC result: 71e2, 71e2

CRC result: d2fe, d2fe

CRC result: 54d3, 54d3

CRC result: 6c64, 6c64

CRC result: b370, b370

CRC result: 2f62, 2f62

CRC result: 74fb, 74fb

CRC result: 76cc, 76cc

CRC result: e9f0, e9f0

CRC result: ead8, ead8

CRC result: 36c9, 36c9

CRC result: c461, c461

CRC result: ed9a, ed9a

CRC result: da49, da49

CRC result: 7262, 7262

CRC result: 6c71, 6c71

CRC result: b489, b489

CRC result: 82c, 82c

CRC result: 1d61, 1d61

CRC result: d1a, d1a

CRC result: f507, f507

CRC result: 992b, 992b

CRC result: c83, c83

CRC result: 81ef, 81ef

CRC result: e912, e912

CRC result: ca9b, ca9b

CRC result: d9f3, d9f3

CRC result: af5, af5

CRC result: 980d, 980d

CRC result: f94b, f94b

CRC result: 998c, 998c

CRC result: 61a4, 61a4

CRC result: a708, a708

CRC result: b85d, b85d

CRC result: d0, d0

CRC result: 6afb, 6afb

CRC result: 4101, 4101

CRC result: 4df5, 4df5

CRC result: ccd2, ccd2

CRC result: 94dd, 94dd

CRC result: cb9e, cb9e

CRC result: 95b6, 95b6

CRC result: 97d, 97d

CRC result: f5b2, f5b2

CRC result: 479a, 479a

CRC result: 950, 950

CRC result: 967e, 967e

CRC result: da34, da34

CRC result: 8dd4, 8dd4

CRC result: a431, a431

CRC result: 1097, 1097

CRC result: 34cd, 34cd

CRC result: 3d70, 3d70

CRC result: fff3, fff3

CRC result: 61c2, 61c2

CRC result: 321a, 321a

CRC result: aa5b, aa5b

CRC result: 9abb, 9abb

CRC result: 3de4, 3de4

CRC result: 29f1, 29f1

CRC result: d047, d047

CRC result: f8aa, f8aa

CRC result: 27d6, 27d6

CRC result: 5056, 5056

CRC result: 822e, 822e

CRC result: 8338, 8338

CRC result: 9199, 9199

CRC result: 81ef, 81ef

CRC result: e4f8, e4f8

CRC result: 8f09, 8f09

CRC result: e9b2, e9b2

CRC result: 2bd0, 2bd0

CRC result: d765, d765

CRC result: da45, da45

CRC result: fdfe, fdfe

CRC result: dcbc, dcbc

CRC result: 7f5, 7f5

CRC result: f736, f736

CRC result: 990f, 990f

CRC result: fa40, fa40

CRC result: ac34, ac34

CRC result: e485, e485

CRC result: 316, 316

CRC result: 7c19, 7c19

CRC result: 9df8, 9df8

CRC result: 3c96, 3c96

CRC result: c0e8, c0e8

CRC result: 7a93, 7a93

CRC result: 79dc, 79dc

CRC result: 7c9a, 7c9a

CRC result: b38, b38

CRC result: c62a, c62a

CRC result: becf, becf

CRC result: d1dc, d1dc

CRC result: b993, b993

CRC result: ac8f, ac8f

CRC result: 15a3, 15a3

CRC result: 3e72, 3e72

CRC result: 4f9e, 4f9e

CRC result: dd8d, dd8d

CRC result: 35b6, 35b6

CRC result: 9023, 9023

CRC result: 5897, 5897

CRC result: 736b, 736b

CRC result: 645a, 645a

CRC result: 4bbf, 4bbf

CRC result: 8bb9, 8bb9

CRC result: 7fe7, 7fe7

CRC result: 9fab, 9fab

CRC result: 514e, 514e

CRC result: f278, f278

CRC result: e8b4, e8b4

CRC result: d92a, d92a

CRC result: 63a4, 63a4

CRC result: f495, f495

CRC result: 1a62, 1a62

CRC result: 3551, 3551

CRC result: 72c, 72c

CRC result: bd3e, bd3e

CRC result: ace6, ace6

CRC result: 2a08, 2a08

CRC result: cd03, cd03

CRC result: 7773, 7773

CRC result: 90ee, 90ee

CRC result: 52f, 52f

CRC result: 8544, 8544

CRC result: 96d9, 96d9

CRC result: a982, a982

CRC result: 231, 231

CRC result: e556, e556

CRC result: f153, f153

CRC result: 8684, 8684

CRC result: f22a, f22a

CRC result: bae, bae

CRC result: 6113, 6113

CRC result: 7cf2, 7cf2

CRC result: 631f, 631f

CRC result: 5b20, 5b20

CRC result: b701, b701

CRC result: 5dd6, 5dd6

CRC result: 1414, 1414

CRC result: a9f5, a9f5

CRC result: e6b9, e6b9

CRC result: 2ba8, 2ba8

CRC result: 4bc4, 4bc4

CRC result: 2359, 2359

CRC result: ee21, ee21

CRC result: 3527, 3527

CRC result: 937f, 937f

CRC result: f907, f907

CRC result: 68a4, 68a4

CRC result: a377, a377

CRC result: b377, b377

CRC result: e211, e211

CRC result: 890e, 890e

CRC result: a10a, a10a

CRC result: d3b7, d3b7

CRC result: d850, d850

CRC result: cfcf, cfcf

CRC result: c36b, c36b

CRC result: 50e0, 50e0

CRC result: 2cc1, 2cc1

CRC result: 83df, 83df

CRC result: 4b46, 4b46

CRC result: 42e6, 42e6

CRC result: 54c7, 54c7

CRC result: f605, f605

CRC result: 3230, 3230

CRC result: b6dd, b6dd

CRC result: 9942, 9942

CRC result: cc7c, cc7c

CRC result: 83fd, 83fd

CRC result: e21a, e21a

CRC result: 2ef1, 2ef1

CRC result: 9303, 9303

CRC result: c54f, c54f

CRC result: f8d, f8d

CRC result: 58fc, 58fc

CRC result: db8c, db8c

CRC result: f613, f613

CRC result: b0e4, b0e4

CRC result: 4661, 4661

CRC result: c1e2, c1e2

CRC result: 4ff1, 4ff1

CRC result: bcfc, bcfc

CRC result: 6672, 6672

CRC result: 4c7c, 4c7c

CRC result: 6861, 6861

CRC result: 590b, 590b

CRC result: 9924, 9924

CRC result: 4763, 4763

CRC result: 9cf2, 9cf2

CRC result: 860, 860

CRC result: 410f, 410f

CRC result: 3acd, 3acd

CRC result: 767c, 767c

CRC result: 713, 713

CRC result: 956, 956

CRC result: ae2b, ae2b

CRC result: d4dc, d4dc

CRC result: 6c3e, 6c3e

CRC result: 9515, 9515

CRC result: 8a7a, 8a7a

CRC result: 687, 687

CRC result: 5c3f, 5c3f

CRC result: 7f7a, 7f7a

CRC result: 5573, 5573

CRC result: bacb, bacb

CRC result: 36d8, 36d8

CRC result: 6c4a, 6c4a

CRC result: 7e2c, 7e2c

CRC result: af1d, af1d

CRC result: 8c27, 8c27

CRC result: c916, c916

CRC result: e6ea, e6ea

CRC result: e5bd, e5bd

CRC result: 47c1, 47c1

CRC result: 66a4, 66a4

CRC result: 45ff, 45ff

CRC result: 8928, 8928

CRC result: 3166, 3166

CRC result: 4eeb, 4eeb

CRC result: 44e2, 44e2

CRC result: 89ce, 89ce

CRC result: 131d, 131d

CRC result: 6906, 6906

CRC result: 3c09, 3c09

CRC result: 2be7, 2be7

CRC result: 2ffc, 2ffc

CRC result: dd42, dd42

CRC result: c4da, c4da

CRC result: b6d4, b6d4

CRC result: b819, b819

CRC result: f749, f749

CRC result: a536, a536

CRC result: 1a53, 1a53

CRC result: 86d2, 86d2

CRC result: 2563, 2563

CRC result: d274, d274

CRC result: df74, df74

CRC result: a522, a522

CRC result: f631, f631

CRC result: 4e94, 4e94

CRC result: 350b, 350b

CRC result: fea2, fea2

CRC result: c5bc, c5bc

CRC result: 183f, 183f

CRC result: 7c73, 7c73

CRC result: 1af9, 1af9

CRC result: 7e5f, 7e5f

CRC result: f2fd, f2fd

CRC result: e657, e657

CRC result: 63f9, 63f9

CRC result: 7300, 7300

CRC result: 926e, 926e

CRC result: 10a, 10a

CRC result: 4cab, 4cab

CRC result: 7028, 7028

CRC result: f1f8, f1f8

CRC result: d2c2, d2c2

CRC result: 46b5, 46b5

CRC result: 21f4, 21f4

CRC result: b5cc, b5cc

CRC result: d33c, d33c

CRC result: 8d70, 8d70

CRC result: 3637, 3637

CRC result: 7d1f, 7d1f

CRC result: ee40, ee40

CRC result: fd1f, fd1f

CRC result: ecec, ecec

CRC result: f42d, f42d

CRC result: e851, e851

CRC result: 8ac1, 8ac1

CRC result: e08c, e08c

CRC result: ffc4, ffc4

CRC result: 25d6, 25d6

CRC result: e136, e136

CRC result: e6db, e6db

CRC result: 99b3, 99b3

CRC result: 2128, 2128

CRC result: 47b1, 47b1

CRC result: 73ed, 73ed

CRC result: 728b, 728b

CRC result: 3068, 3068

CRC result: a81b, a81b

CRC result: c411, c411

CRC result: 95c9, 95c9

CRC result: 8c1e, 8c1e

CRC result: 165d, 165d

CRC result: 8aa2, 8aa2

CRC result: 775b, 775b

CRC result: e520, e520

CRC result: b898, b898

CRC result: ccf4, ccf4

CRC result: c9e7, c9e7

CRC result: 41f4, 41f4

CRC result: 6ad5, 6ad5

CRC result: e270, e270

CRC result: 47cf, 47cf

CRC result: c41e, c41e

CRC result: 77d4, 77d4

CRC result: 5612, 5612

CRC result: 6f58, 6f58

CRC result: a293, a293

CRC result: b37d, b37d

CRC result: 786f, 786f

CRC result: e659, e659

CRC result: 9860, 9860

CRC result: 6323, 6323

CRC result: ce0, ce0

CRC result: 56c6, 56c6

CRC result: 70c, 70c

CRC result: f253, f253

CRC result: 31dc, 31dc

CRC result: a3ba, a3ba

CRC result: 5c74, 5c74

CRC result: 54e9, 54e9

CRC result: a99d, a99d

CRC result: 7976, 7976

CRC result: 8fe1, 8fe1

CRC result: a696, a696

CRC result: b931, b931

CRC result: d941, d941

CRC result: 45e3, 45e3

CRC result: 6c3b, 6c3b

CRC result: e54b, e54b

CRC result: 8985, 8985

CRC result: 641e, 641e

CRC result: cbcf, cbcf

CRC result: 3603, 3603

CRC result: 332a, 332a

CRC result: 432f, 432f

CRC result: 42ba, 42ba

CRC result: d5a5, d5a5

CRC result: 1212, 1212

CRC result: d0f5, d0f5

CRC result: bf62, bf62

CRC result: 3b9e, 3b9e

CRC result: d4f1, d4f1

CRC result: 9c0, 9c0

CRC result: f40e, f40e

CRC result: 32c9, 32c9

CRC result: ad3b, ad3b

CRC result: 3dc1, 3dc1

CRC result: 371f, 371f

CRC result: 2d5c, 2d5c

CRC result: 7983, 7983

CRC result: d504, d504

CRC result: a22a, a22a

CRC result: fff5, fff5

CRC result: 54ac, 54ac

CRC result: 8fd, 8fd

CRC result: 1bd9, 1bd9

CRC result: 4323, 4323

CRC result: e16, e16

CRC result: 63aa, 63aa

CRC result: a265, a265

CRC result: 7241, 7241

CRC result: c6e7, c6e7

CRC result: d111, d111

CRC result: 2341, 2341

CRC result: 2382, 2382

CRC result: 76c3, 76c3

CRC result: 88b8, 88b8

CRC result: 7f42, 7f42

CRC result: aed3, aed3

CRC result: 3cb, 3cb

CRC result: 2afd, 2afd

CRC result: 8810, 8810

CRC result: 5c2f, 5c2f

CRC result: 4f50, 4f50

CRC result: d633, d633

CRC result: 59f4, 59f4

CRC result: 9a31, 9a31

CRC result: 6200, 6200

CRC result: 43ff, 43ff

CRC result: dafe, dafe

CRC result: 2f34, 2f34

CRC result: 7c4f, 7c4f

CRC result: 3e03, 3e03

CRC result: dc03, dc03

CRC result: f5c7, f5c7

CRC result: 182a, 182a

CRC result: b263, b263

CRC result: 58c1, 58c1

CRC result: 2e09, 2e09

CRC result: 1ff3, 1ff3

CRC result: 1cea, 1cea

CRC result: 16d2, 16d2

CRC result: 96cd, 96cd

CRC result: cdf8, cdf8

CRC result: ba69, ba69

CRC result: 4fd9, 4fd9

CRC result: 8952, 8952

CRC result: b2cc, b2cc

CRC result: 3344, 3344

CRC result: 89b1, 89b1

CRC result: 9d0f, 9d0f

CRC result: 2d5a, 2d5a

CRC result: fb24, fb24

CRC result: e257, e257

CRC result: aaa5, aaa5

CRC result: d242, d242

CRC result: dcf, dcf

CRC result: 83f0, 83f0

CRC result: 4381, 4381

CRC result: cb92, cb92

CRC result: 21d0, 21d0

CRC result: 12cb, 12cb

CRC result: 98b, 98b

CRC result: f995, f995

CRC result: e6d2, e6d2

CRC result: e6ff, e6ff

CRC result: 185f, 185f

CRC result: 300a, 300a

CRC result: fa95, fa95

CRC result: 3d3e, 3d3e

CRC result: de65, de65

CRC result: 5268, 5268

CRC result: 145, 145

CRC result: d1d7, d1d7

CRC result: 87f1, 87f1

CRC result: d0e6, d0e6

CRC result: 3b8f, 3b8f

CRC result: 5b77, 5b77

CRC result: 990d, 990d

CRC result: 3201, 3201

CRC result: a278, a278
